#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GNA11	GNAO1	9606.ENSP00000078429	9606.ENSP00000262494	0	0	0	0.938	0.062	0.369	0.900	0.615	0.938
GNA11	GNAI2	9606.ENSP00000078429	9606.ENSP00000312999	0	0	0	0.936	0.062	0.385	0.900	0.634	0.939
GNA12	GNA13	9606.ENSP00000275364	9606.ENSP00000400717	0	0	0	0.964	0	0.213	0.900	0.849	0.920
GNA12	RAC1	9606.ENSP00000275364	9606.ENSP00000348461	0	0	0	0	0	0.247	0.900	0.101	0.926
GNA12	GNAQ	9606.ENSP00000275364	9606.ENSP00000286548	0	0	0	0.917	0.062	0.243	0.900	0.849	0.928
GNA12	RHOA	9606.ENSP00000275364	9606.ENSP00000400175	0	0	0	0	0.052	0.247	0.900	0.430	0.953
GNA12	S1PR3	9606.ENSP00000275364	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0.642	0.962
GNA13	GNAO1	9606.ENSP00000400717	9606.ENSP00000262494	0	0	0	0.910	0.062	0.368	0.540	0.521	0.716
GNA13	GNAQ	9606.ENSP00000400717	9606.ENSP00000286548	0	0	0	0.924	0.062	0.389	0.900	0.828	0.941
GNA13	GNAI2	9606.ENSP00000400717	9606.ENSP00000312999	0	0	0	0.901	0.062	0.363	0.540	0.592	0.718
GNA13	SRC	9606.ENSP00000400717	9606.ENSP00000362680	0	0	0	0	0	0.159	0.800	0.271	0.866
GNA13	S1PR3	9606.ENSP00000400717	9606.ENSP00000365006	0	0	0	0	0	0.213	0.900	0.428	0.951
GNA13	RHOA	9606.ENSP00000400717	9606.ENSP00000400175	0	0	0	0	0	0.247	0.900	0.500	0.959
GNA14	GNAO1	9606.ENSP00000365807	9606.ENSP00000262494	0	0	0	0.944	0.062	0.143	0.900	0.383	0.914
GNA14	GNA15	9606.ENSP00000365807	9606.ENSP00000262958	0	0	0	0.952	0	0	0.900	0.746	0.903
GNA14	GNAQ	9606.ENSP00000365807	9606.ENSP00000286548	0	0	0	0.981	0	0	0.900	0.664	0.901
GNA14	GNAI2	9606.ENSP00000365807	9606.ENSP00000312999	0	0	0	0.938	0.062	0.143	0.900	0.411	0.914
GNA14	GNAI1	9606.ENSP00000365807	9606.ENSP00000343027	0	0	0	0.941	0.062	0.143	0.900	0.435	0.914
GNA14	GNAI3	9606.ENSP00000365807	9606.ENSP00000358867	0	0	0	0.938	0.062	0.143	0.900	0.313	0.914
GNA14	S1PR3	9606.ENSP00000365807	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0	0.900
GNA14	GNAZ	9606.ENSP00000365807	9606.ENSP00000478892	0	0	0	0.924	0.062	0.143	0.900	0.374	0.914
GNA15	GNAO1	9606.ENSP00000262958	9606.ENSP00000262494	0	0	0	0.913	0.062	0.143	0.900	0.521	0.916
GNA15	SRC	9606.ENSP00000262958	9606.ENSP00000362680	0	0	0	0	0.065	0.159	0.650	0.289	0.778
GNA15	GNAQ	9606.ENSP00000262958	9606.ENSP00000286548	0	0	0	0.955	0	0	0.900	0.677	0.902
GNA15	GNAI3	9606.ENSP00000262958	9606.ENSP00000358867	0	0	0	0.913	0.062	0.143	0.900	0.389	0.915
GNA15	GNAZ	9606.ENSP00000262958	9606.ENSP00000478892	0	0	0	0.901	0.062	0.143	0.900	0.417	0.915
GNA15	GNAI1	9606.ENSP00000262958	9606.ENSP00000343027	0	0	0	0.915	0.062	0.143	0.900	0.498	0.916
GNA15	GNAI2	9606.ENSP00000262958	9606.ENSP00000312999	0	0	0	0.912	0.085	0.143	0.900	0.533	0.918
GNA15	S1PR3	9606.ENSP00000262958	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0.489	0.946
GNAI1	MAPK1	9606.ENSP00000343027	9606.ENSP00000215832	0	0	0	0	0.078	0.254	0.900	0.232	0.940
GNAI1	GNAO1	9606.ENSP00000343027	9606.ENSP00000262494	0	0	0	0.974	0.085	0.680	0.900	0.670	0.968
GNAI1	MAPK3	9606.ENSP00000343027	9606.ENSP00000263025	0	0	0	0	0.078	0.320	0.900	0.349	0.953
GNAI1	GNAQ	9606.ENSP00000343027	9606.ENSP00000286548	0	0	0	0.942	0.085	0.260	0.900	0.817	0.929
GNAI1	GNAI2	9606.ENSP00000343027	9606.ENSP00000312999	0	0	0	0.983	0	0.860	0.900	0.771	0.985
GNAI1	GNAZ	9606.ENSP00000343027	9606.ENSP00000478892	0	0	0	0.970	0	0	0.900	0.584	0.901
GNAI1	SRC	9606.ENSP00000343027	9606.ENSP00000362680	0	0	0	0	0.062	0.159	0.900	0.148	0.923
GNAI1	S1PR3	9606.ENSP00000343027	9606.ENSP00000365006	0	0	0	0	0	0.213	0.900	0.110	0.923
GNAI1	RHOA	9606.ENSP00000343027	9606.ENSP00000400175	0	0	0	0	0.067	0.247	0.900	0.236	0.939
GNAI1	RAC1	9606.ENSP00000343027	9606.ENSP00000348461	0	0	0	0	0	0.352	0.900	0.155	0.940
GNAI1	GNAI3	9606.ENSP00000343027	9606.ENSP00000358867	0	0	0	0.986	0	0.870	0.900	0.654	0.986
GNAI2	MAPK1	9606.ENSP00000312999	9606.ENSP00000215832	0	0	0	0	0.082	0.262	0.900	0.230	0.940
GNAI2	GNAO1	9606.ENSP00000312999	9606.ENSP00000262494	0	0	0	0.973	0	0.688	0.900	0.753	0.968
GNAI2	MAPK3	9606.ENSP00000312999	9606.ENSP00000263025	0	0	0	0	0.149	0.369	0.900	0.201	0.951
GNAI2	GNAQ	9606.ENSP00000312999	9606.ENSP00000286548	0	0	0	0.937	0.068	0.369	0.900	0.671	0.938
GNAI2	GNAZ	9606.ENSP00000312999	9606.ENSP00000478892	0	0	0	0.970	0	0	0.900	0.562	0.901
GNAI2	S1PR3	9606.ENSP00000312999	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0.183	0.914
GNAI2	SRC	9606.ENSP00000312999	9606.ENSP00000362680	0	0	0	0	0.067	0.159	0.900	0.163	0.925
GNAI2	RAC1	9606.ENSP00000312999	9606.ENSP00000348461	0	0	0	0	0.046	0.352	0.900	0.182	0.942
GNAI2	RHOA	9606.ENSP00000312999	9606.ENSP00000400175	0	0	0	0	0.140	0.247	0.900	0.264	0.946
GNAI2	GNAI3	9606.ENSP00000312999	9606.ENSP00000358867	0	0	0	0.983	0.057	0.885	0.900	0.832	0.988
GNAI3	MAPK1	9606.ENSP00000358867	9606.ENSP00000215832	0	0	0	0	0.078	0.254	0.900	0.171	0.935
GNAI3	GNAO1	9606.ENSP00000358867	9606.ENSP00000262494	0	0	0	0.973	0.062	0.468	0.900	0.538	0.946
GNAI3	MAPK3	9606.ENSP00000358867	9606.ENSP00000263025	0	0	0	0	0.078	0.320	0.900	0.142	0.939
GNAI3	GNAQ	9606.ENSP00000358867	9606.ENSP00000286548	0	0	0	0.939	0.062	0.260	0.900	0.722	0.927
GNAI3	RAC1	9606.ENSP00000358867	9606.ENSP00000348461	0	0	0	0	0	0.352	0.900	0.152	0.940
GNAI3	GNAZ	9606.ENSP00000358867	9606.ENSP00000478892	0	0	0	0.970	0	0	0.900	0.475	0.901
GNAI3	S1PR3	9606.ENSP00000358867	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0.126	0.908
GNAI3	SRC	9606.ENSP00000358867	9606.ENSP00000362680	0	0	0	0	0.062	0.159	0.900	0.111	0.920
GNAI3	RHOA	9606.ENSP00000358867	9606.ENSP00000400175	0	0	0	0	0.116	0.247	0.900	0.147	0.935
GNAO1	MAPK1	9606.ENSP00000262494	9606.ENSP00000215832	0	0	0	0	0.078	0.247	0.900	0.239	0.940
GNAO1	S1PR3	9606.ENSP00000262494	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0.183	0.914
GNAO1	GNAZ	9606.ENSP00000262494	9606.ENSP00000478892	0	0	0	0.959	0.152	0	0.900	0.676	0.914
GNAO1	GNAQ	9606.ENSP00000262494	9606.ENSP00000286548	0	0	0	0.940	0.062	0.368	0.900	0.911	0.939
GNAO1	SRC	9606.ENSP00000262494	9606.ENSP00000362680	0	0	0	0	0.062	0.159	0.900	0.350	0.941
GNAO1	RAC1	9606.ENSP00000262494	9606.ENSP00000348461	0	0	0	0	0	0.352	0.900	0.196	0.943
GNAO1	MAPK3	9606.ENSP00000262494	9606.ENSP00000263025	0	0	0	0	0.078	0.247	0.900	0.322	0.946
GNAO1	RHOA	9606.ENSP00000262494	9606.ENSP00000400175	0	0	0	0	0.063	0.247	0.900	0.399	0.951
GNAQ	MAPK3	9606.ENSP00000286548	9606.ENSP00000263025	0	0	0	0	0.078	0.195	0	0.642	0.711
GNAQ	RHOA	9606.ENSP00000286548	9606.ENSP00000400175	0	0	0	0	0.062	0.167	0	0.814	0.842
GNAQ	GNAZ	9606.ENSP00000286548	9606.ENSP00000478892	0	0	0	0.923	0.062	0.143	0.900	0.393	0.915
GNAQ	SRC	9606.ENSP00000286548	9606.ENSP00000362680	0	0	0	0	0.070	0.159	0.650	0.751	0.923
GNAQ	S1PR3	9606.ENSP00000286548	9606.ENSP00000365006	0	0	0	0	0	0.213	0.900	0.986	0.998
GNAZ	MAPK1	9606.ENSP00000478892	9606.ENSP00000215832	0	0	0	0	0.078	0.247	0.900	0.137	0.932
GNAZ	MAPK3	9606.ENSP00000478892	9606.ENSP00000263025	0	0	0	0	0.078	0.247	0.900	0.137	0.932
GNAZ	RAC1	9606.ENSP00000478892	9606.ENSP00000348461	0	0	0	0	0	0.247	0.900	0.083	0.924
GNAZ	SRC	9606.ENSP00000478892	9606.ENSP00000362680	0	0	0	0	0	0.159	0.900	0	0.912
GNAZ	S1PR3	9606.ENSP00000478892	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0.110	0.907
GNAZ	RHOA	9606.ENSP00000478892	9606.ENSP00000400175	0	0	0	0	0	0.247	0.900	0.083	0.924
HBEGF	RHOA	9606.ENSP00000230990	9606.ENSP00000400175	0	0	0	0	0	0	0.600	0.302	0.709
HBEGF	SRC	9606.ENSP00000230990	9606.ENSP00000362680	0	0	0	0	0.064	0	0.500	0.565	0.779
HBEGF	S1PR3	9606.ENSP00000230990	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0.222	0.918
MAPK1	SPHK1	9606.ENSP00000215832	9606.ENSP00000313681	0	0	0	0	0.049	0.057	0.800	0.090	0.814
MAPK1	S1PR3	9606.ENSP00000215832	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0.073	0.903
MAPK1	RAC1	9606.ENSP00000215832	9606.ENSP00000348461	0	0	0	0	0.062	0.247	0.900	0.354	0.948
MAPK1	SRC	9606.ENSP00000215832	9606.ENSP00000362680	0	0	0.311	0.626	0.062	0.351	0.900	0.706	0.956
MAPK1	RHOA	9606.ENSP00000215832	9606.ENSP00000400175	0	0	0	0	0.085	0.214	0.900	0.549	0.963
MAPK1	MAPK3	9606.ENSP00000215832	9606.ENSP00000263025	0	0	0.446	0.983	0	0.887	0.900	0.923	0.988
MAPK3	SPHK1	9606.ENSP00000263025	9606.ENSP00000313681	0	0	0	0	0.049	0.057	0.800	0.563	0.911
MAPK3	S1PR3	9606.ENSP00000263025	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0.413	0.938
MAPK3	RAC1	9606.ENSP00000263025	9606.ENSP00000348461	0	0	0	0	0.062	0.247	0.900	0.471	0.957
MAPK3	SRC	9606.ENSP00000263025	9606.ENSP00000362680	0	0	0.308	0.611	0.062	0.538	0.900	0.835	0.971
MAPK3	RHOA	9606.ENSP00000263025	9606.ENSP00000400175	0	0	0	0	0.062	0.214	0.900	0.718	0.976
RAC1	S1PR3	9606.ENSP00000348461	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0.099	0.906
RAC1	RHOA	9606.ENSP00000348461	9606.ENSP00000400175	0	0	0.408	0.945	0.114	0.370	0.900	0.806	0.943
RAC1	SRC	9606.ENSP00000348461	9606.ENSP00000362680	0	0	0	0	0	0.345	0.900	0.630	0.973
RHOA	SRC	9606.ENSP00000400175	9606.ENSP00000362680	0	0	0	0	0.084	0.140	0.900	0.929	0.993
RHOA	S1PR3	9606.ENSP00000400175	9606.ENSP00000365006	0	0	0	0	0	0	0.900	0.501	0.947
S1PR3	SPHK1	9606.ENSP00000365006	9606.ENSP00000313681	0	0	0	0	0	0	0	0.858	0.858
S1PR3	SRC	9606.ENSP00000365006	9606.ENSP00000362680	0	0	0	0	0	0	0.900	0.261	0.922
