#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IL10	STAT1	9606.ENSP00000412237	9606.ENSP00000354394	0	0	0	0	0	0.068	0	0.794	0.800
IL10	IL2RG	9606.ENSP00000412237	9606.ENSP00000363318	0	0	0	0	0.082	0	0.600	0.481	0.793
IL10	STAT4	9606.ENSP00000412237	9606.ENSP00000376134	0	0	0	0	0	0.068	0.900	0.707	0.970
IL10	IL6	9606.ENSP00000412237	9606.ENSP00000385675	0	0	0	0	0.073	0	0.300	0.960	0.972
IL10	IL22	9606.ENSP00000412237	9606.ENSP00000442424	0	0	0	0	0.066	0	0	0.749	0.756
IL15	IL2	9606.ENSP00000296545	9606.ENSP00000226730	0	0	0	0	0	0	0	0.940	0.941
IL15	IL4	9606.ENSP00000296545	9606.ENSP00000231449	0	0	0	0	0	0	0	0.860	0.860
IL15	IL7	9606.ENSP00000296545	9606.ENSP00000263851	0	0	0	0	0	0	0	0.939	0.939
IL15	STAT3	9606.ENSP00000296545	9606.ENSP00000264657	0	0	0	0	0.062	0	0.600	0.611	0.841
IL15	IL9	9606.ENSP00000296545	9606.ENSP00000274520	0	0	0	0	0	0	0	0.865	0.865
IL15	STAT5B	9606.ENSP00000296545	9606.ENSP00000293328	0	0	0	0	0.062	0.111	0.600	0.742	0.902
IL15	IL21R	9606.ENSP00000296545	9606.ENSP00000338010	0	0	0	0	0.080	0	0.600	0.526	0.810
IL15	IL6	9606.ENSP00000296545	9606.ENSP00000385675	0	0	0	0	0.062	0	0	0.831	0.834
IL15	JAK1	9606.ENSP00000296545	9606.ENSP00000343204	0	0	0	0	0.062	0	0.600	0.613	0.842
IL15	JAK3	9606.ENSP00000296545	9606.ENSP00000391676	0	0	0	0	0.062	0	0.600	0.721	0.886
IL15	STAT5A	9606.ENSP00000296545	9606.ENSP00000341208	0	0	0	0	0.062	0	0.600	0.797	0.917
IL15	IL2RG	9606.ENSP00000296545	9606.ENSP00000363318	0	0	0	0	0.112	0.893	0.800	0.810	0.995
IL2	IL21	9606.ENSP00000226730	9606.ENSP00000264497	0	0	0	0	0.098	0	0	0.735	0.751
IL2	IL21R	9606.ENSP00000226730	9606.ENSP00000338010	0	0	0	0	0	0	0.600	0.559	0.816
IL2	IL9	9606.ENSP00000226730	9606.ENSP00000274520	0	0	0	0	0	0	0	0.858	0.858
IL2	IL7	9606.ENSP00000226730	9606.ENSP00000263851	0	0	0	0	0	0	0	0.887	0.887
IL2	IL6	9606.ENSP00000226730	9606.ENSP00000385675	0	0	0	0	0	0	0	0.914	0.914
IL2	IL4	9606.ENSP00000226730	9606.ENSP00000231449	0	0	0	0	0.063	0	0	0.936	0.938
IL2	STAT1	9606.ENSP00000226730	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.702	0.968
IL2	STAT3	9606.ENSP00000226730	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.715	0.970
IL2	JAK1	9606.ENSP00000226730	9606.ENSP00000343204	0	0	0	0	0	0	0.900	0.843	0.983
IL2	STAT5A	9606.ENSP00000226730	9606.ENSP00000341208	0	0	0	0	0	0	0.900	0.837	0.983
IL2	STAT5B	9606.ENSP00000226730	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.944	0.994
IL2	JAK3	9606.ENSP00000226730	9606.ENSP00000391676	0	0	0	0	0	0	0.900	0.961	0.995
IL2	IL2RG	9606.ENSP00000226730	9606.ENSP00000363318	0	0	0	0	0	0.974	0.900	0.989	0.999
IL21	IL4	9606.ENSP00000264497	9606.ENSP00000231449	0	0	0	0	0	0	0	0.750	0.750
IL21	IL6	9606.ENSP00000264497	9606.ENSP00000385675	0	0	0	0	0	0	0	0.799	0.799
IL21	STAT5B	9606.ENSP00000264497	9606.ENSP00000293328	0	0	0	0	0	0	0.600	0.526	0.802
IL21	STAT4	9606.ENSP00000264497	9606.ENSP00000376134	0	0	0	0	0	0	0.600	0.526	0.802
IL21	STAT5A	9606.ENSP00000264497	9606.ENSP00000341208	0	0	0	0	0	0	0.600	0.534	0.805
IL21	STAT1	9606.ENSP00000264497	9606.ENSP00000354394	0	0	0	0	0	0	0.600	0.565	0.818
IL21	JAK1	9606.ENSP00000264497	9606.ENSP00000343204	0	0	0	0	0	0	0.800	0.382	0.871
IL21	JAK3	9606.ENSP00000264497	9606.ENSP00000391676	0	0	0	0	0	0	0.800	0.429	0.881
IL21	STAT3	9606.ENSP00000264497	9606.ENSP00000264657	0	0	0	0	0	0	0.600	0.724	0.885
IL21	IL2RG	9606.ENSP00000264497	9606.ENSP00000363318	0	0	0	0	0	0.270	0.800	0.609	0.938
IL21	IL21R	9606.ENSP00000264497	9606.ENSP00000338010	0	0	0	0	0	0.835	0.800	0.921	0.997
IL21R	IL4	9606.ENSP00000338010	9606.ENSP00000231449	0	0	0	0	0	0	0.600	0.556	0.814
IL21R	IL7	9606.ENSP00000338010	9606.ENSP00000263851	0	0	0	0	0.062	0	0.600	0.465	0.782
IL21R	STAT3	9606.ENSP00000338010	9606.ENSP00000264657	0	0	0	0	0	0	0.800	0.530	0.902
IL21R	IL9	9606.ENSP00000338010	9606.ENSP00000274520	0	0	0	0	0.049	0	0.600	0.459	0.776
IL21R	STAT5B	9606.ENSP00000338010	9606.ENSP00000293328	0	0	0	0	0	0	0.600	0.458	0.774
IL21R	STAT5A	9606.ENSP00000338010	9606.ENSP00000341208	0	0	0	0	0	0	0.600	0.462	0.775
IL21R	IL6	9606.ENSP00000338010	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.464	0.776
IL21R	STAT1	9606.ENSP00000338010	9606.ENSP00000354394	0	0	0	0	0.062	0	0.600	0.458	0.779
IL21R	STAT4	9606.ENSP00000338010	9606.ENSP00000376134	0	0	0	0	0.062	0	0.600	0.461	0.780
IL21R	IL22	9606.ENSP00000338010	9606.ENSP00000442424	0	0	0	0	0	0	0.600	0.584	0.826
IL21R	JAK3	9606.ENSP00000338010	9606.ENSP00000391676	0	0	0	0	0.107	0	0.800	0.468	0.896
IL21R	JAK1	9606.ENSP00000338010	9606.ENSP00000343204	0	0	0	0	0.062	0.462	0.800	0.536	0.947
IL21R	IL2RG	9606.ENSP00000338010	9606.ENSP00000363318	0	0	0	0	0.187	0.102	0.800	0.781	0.963
IL22	IL4	9606.ENSP00000442424	9606.ENSP00000231449	0	0	0	0	0	0	0	0.717	0.717
IL22	STAT3	9606.ENSP00000442424	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.790	0.978
IL22	IL9	9606.ENSP00000442424	9606.ENSP00000274520	0	0	0	0	0.083	0	0	0.703	0.716
IL22	STAT5B	9606.ENSP00000442424	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.517	0.949
IL22	STAT5A	9606.ENSP00000442424	9606.ENSP00000341208	0	0	0	0	0	0	0.900	0.518	0.949
IL22	JAK1	9606.ENSP00000442424	9606.ENSP00000343204	0	0	0	0	0	0	0.900	0.467	0.944
IL22	STAT1	9606.ENSP00000442424	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.556	0.953
IL22	IL2RG	9606.ENSP00000442424	9606.ENSP00000363318	0	0	0	0	0	0	0.600	0.334	0.722
IL22	IL6	9606.ENSP00000442424	9606.ENSP00000385675	0	0	0	0	0.063	0	0	0.821	0.826
IL2RG	IL4	9606.ENSP00000363318	9606.ENSP00000231449	0	0	0	0	0	0.938	0.900	0.984	0.999
IL2RG	IL7	9606.ENSP00000363318	9606.ENSP00000263851	0	0	0	0	0.062	0.676	0.800	0.883	0.991
IL2RG	STAT3	9606.ENSP00000363318	9606.ENSP00000264657	0	0	0	0	0.062	0	0.900	0.466	0.945
IL2RG	IL9	9606.ENSP00000363318	9606.ENSP00000274520	0	0	0	0	0	0	0.800	0.674	0.932
IL2RG	STAT5B	9606.ENSP00000363318	9606.ENSP00000293328	0	0	0	0	0.067	0	0.900	0.722	0.971
IL2RG	STAT5A	9606.ENSP00000363318	9606.ENSP00000341208	0	0	0	0	0.187	0.213	0.900	0.679	0.976
IL2RG	JAK1	9606.ENSP00000363318	9606.ENSP00000343204	0	0	0	0	0	0.462	0.900	0.924	0.995
IL2RG	STAT1	9606.ENSP00000363318	9606.ENSP00000354394	0	0	0	0	0.066	0.213	0.900	0.436	0.953
IL2RG	STAT4	9606.ENSP00000363318	9606.ENSP00000376134	0	0	0	0	0.085	0	0.600	0.294	0.719
IL2RG	IL6	9606.ENSP00000363318	9606.ENSP00000385675	0	0	0	0	0.062	0	0.600	0.466	0.782
IL2RG	JAK3	9606.ENSP00000363318	9606.ENSP00000391676	0	0	0	0	0.152	0.675	0.900	0.989	0.999
IL4	STAT1	9606.ENSP00000231449	9606.ENSP00000354394	0	0	0	0	0	0	0	0.717	0.717
IL4	IL7	9606.ENSP00000231449	9606.ENSP00000263851	0	0	0	0	0	0	0	0.860	0.860
IL4	IL9	9606.ENSP00000231449	9606.ENSP00000274520	0	0	0	0	0	0	0	0.871	0.871
IL4	STAT3	9606.ENSP00000231449	9606.ENSP00000264657	0	0	0	0	0	0	0.600	0.736	0.890
IL4	JAK3	9606.ENSP00000231449	9606.ENSP00000391676	0	0	0	0	0	0	0.900	0.663	0.964
IL4	STAT5B	9606.ENSP00000231449	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.689	0.967
IL4	STAT5A	9606.ENSP00000231449	9606.ENSP00000341208	0	0	0	0	0	0	0.900	0.689	0.967
IL4	JAK1	9606.ENSP00000231449	9606.ENSP00000343204	0	0	0	0	0	0	0.900	0.746	0.973
IL4	IL6	9606.ENSP00000231449	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0.916	0.991
IL6	IL7	9606.ENSP00000385675	9606.ENSP00000263851	0	0	0	0	0.069	0	0	0.824	0.829
IL6	STAT3	9606.ENSP00000385675	9606.ENSP00000264657	0	0	0	0	0	0.182	0.900	0.917	0.992
IL6	IL9	9606.ENSP00000385675	9606.ENSP00000274520	0	0	0	0	0	0	0	0.804	0.804
IL6	STAT5B	9606.ENSP00000385675	9606.ENSP00000293328	0	0	0	0	0.049	0.117	0	0.736	0.759
IL6	STAT5A	9606.ENSP00000385675	9606.ENSP00000341208	0	0	0	0	0.049	0.117	0	0.737	0.760
IL6	JAK1	9606.ENSP00000385675	9606.ENSP00000343204	0	0	0	0	0.062	0.189	0.900	0.744	0.978
IL6	STAT1	9606.ENSP00000385675	9606.ENSP00000354394	0	0	0	0	0.062	0.117	0.900	0.846	0.985
IL6	STAT4	9606.ENSP00000385675	9606.ENSP00000376134	0	0	0	0	0	0.117	0	0.732	0.753
IL6	JAK3	9606.ENSP00000385675	9606.ENSP00000391676	0	0	0	0	0.062	0	0.900	0.619	0.961
IL7	JAK1	9606.ENSP00000263851	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.631	0.846
IL7	IL9	9606.ENSP00000263851	9606.ENSP00000274520	0	0	0	0	0	0	0	0.865	0.865
IL7	STAT5A	9606.ENSP00000263851	9606.ENSP00000341208	0	0	0	0	0	0	0.600	0.759	0.899
IL7	JAK3	9606.ENSP00000263851	9606.ENSP00000391676	0	0	0	0	0	0	0.600	0.855	0.939
IL7	STAT5B	9606.ENSP00000263851	9606.ENSP00000293328	0	0	0	0	0	0	0.600	0.877	0.948
IL9	STAT3	9606.ENSP00000274520	9606.ENSP00000264657	0	0	0	0	0	0.117	0.600	0.566	0.833
IL9	JAK1	9606.ENSP00000274520	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.601	0.833
IL9	STAT5A	9606.ENSP00000274520	9606.ENSP00000341208	0	0	0	0	0	0.117	0.600	0.602	0.847
IL9	STAT5B	9606.ENSP00000274520	9606.ENSP00000293328	0	0	0	0	0	0.117	0.600	0.602	0.847
IL9	STAT1	9606.ENSP00000274520	9606.ENSP00000354394	0	0	0	0	0	0.117	0.600	0.622	0.854
IL9	JAK3	9606.ENSP00000274520	9606.ENSP00000391676	0	0	0	0	0	0	0.600	0.681	0.866
JAK1	STAT3	9606.ENSP00000343204	9606.ENSP00000264657	0	0	0	0	0.097	0.887	0.900	0.988	0.999
JAK1	STAT5B	9606.ENSP00000343204	9606.ENSP00000293328	0	0	0	0	0.089	0.759	0.900	0.899	0.997
JAK1	STAT5A	9606.ENSP00000343204	9606.ENSP00000341208	0	0	0	0	0.062	0.822	0.900	0.930	0.998
JAK1	JAK3	9606.ENSP00000343204	9606.ENSP00000391676	0	0	0	0.892	0.062	0.462	0.900	0.976	0.950
JAK1	STAT4	9606.ENSP00000343204	9606.ENSP00000376134	0	0	0	0	0	0.140	0.800	0.801	0.962
JAK1	STAT1	9606.ENSP00000343204	9606.ENSP00000354394	0	0	0	0	0.082	0.711	0.900	0.990	0.999
JAK3	STAT3	9606.ENSP00000391676	9606.ENSP00000264657	0	0	0	0	0.062	0.517	0.900	0.963	0.998
JAK3	STAT5B	9606.ENSP00000391676	9606.ENSP00000293328	0	0	0	0	0.062	0.775	0.900	0.972	0.999
JAK3	STAT5A	9606.ENSP00000391676	9606.ENSP00000341208	0	0	0	0	0.091	0.911	0.900	0.889	0.998
JAK3	STAT1	9606.ENSP00000391676	9606.ENSP00000354394	0	0	0	0	0.062	0.140	0.900	0.803	0.982
JAK3	STAT4	9606.ENSP00000391676	9606.ENSP00000376134	0	0	0	0	0.069	0.140	0.800	0.654	0.937
STAT1	STAT3	9606.ENSP00000354394	9606.ENSP00000264657	0	0	0	0.948	0.062	0.882	0.900	0.989	0.988
STAT1	STAT5B	9606.ENSP00000354394	9606.ENSP00000293328	0	0	0	0.740	0.062	0.213	0.900	0.968	0.939
STAT1	STAT5A	9606.ENSP00000354394	9606.ENSP00000341208	0	0	0	0.729	0.062	0.600	0.900	0.913	0.969
STAT1	STAT4	9606.ENSP00000354394	9606.ENSP00000376134	0	0	0	0.945	0.056	0.345	0.800	0.790	0.871
STAT3	STAT4	9606.ENSP00000264657	9606.ENSP00000376134	0	0	0	0.935	0	0.213	0.900	0.949	0.922
STAT3	STAT5A	9606.ENSP00000264657	9606.ENSP00000341208	0	0	0	0.745	0.096	0.213	0.900	0.970	0.941
STAT3	STAT5B	9606.ENSP00000264657	9606.ENSP00000293328	0	0	0	0.749	0.062	0.600	0.900	0.974	0.969
STAT4	STAT5B	9606.ENSP00000376134	9606.ENSP00000293328	0	0	0	0.754	0	0	0.800	0.782	0.838
STAT4	STAT5A	9606.ENSP00000376134	9606.ENSP00000341208	0	0	0	0.736	0	0	0.800	0.839	0.843
STAT5A	STAT5B	9606.ENSP00000341208	9606.ENSP00000293328	0	0	0	0.985	0.112	0.403	0.900	0.927	0.943
