#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCL4	CCL5	9606.ENSP00000482259	9606.ENSP00000474412	0	0	0	0.932	0.308	0	0.600	0.930	0.729
CCL5	CD4	9606.ENSP00000474412	9606.ENSP00000011653	0	0	0	0	0.097	0	0	0.816	0.827
CCL5	CXCR5	9606.ENSP00000474412	9606.ENSP00000292174	0	0	0	0	0.093	0.281	0.600	0.517	0.857
CCL5	CXCL10	9606.ENSP00000474412	9606.ENSP00000305651	0	0	0	0	0.306	0.248	0.600	0.908	0.978
CCL5	CXCL9	9606.ENSP00000474412	9606.ENSP00000354901	0	0	0	0	0.265	0.248	0	0.861	0.917
CCL5	CXCL12	9606.ENSP00000474412	9606.ENSP00000379140	0	0	0	0	0	0.237	0	0.805	0.844
CD19	CD4	9606.ENSP00000437940	9606.ENSP00000011653	0	0	0	0	0.079	0	0	0.915	0.918
CD19	CXCR5	9606.ENSP00000437940	9606.ENSP00000292174	0	0	0	0	0.198	0	0	0.760	0.800
CD19	CXCL9	9606.ENSP00000437940	9606.ENSP00000354901	0	0	0	0	0.069	0	0	0.737	0.744
CD4	CXCL13	9606.ENSP00000011653	9606.ENSP00000286758	0	0	0	0	0.083	0	0	0.687	0.700
CD4	IL21R	9606.ENSP00000011653	9606.ENSP00000338010	0	0	0	0	0.230	0	0	0.697	0.757
CD4	CXCL9	9606.ENSP00000011653	9606.ENSP00000354901	0	0	0	0	0.137	0	0	0.775	0.798
CD4	CXCL10	9606.ENSP00000011653	9606.ENSP00000305651	0	0	0	0	0.096	0	0	0.815	0.825
CD4	CXCR5	9606.ENSP00000011653	9606.ENSP00000292174	0	0	0	0	0.064	0.056	0	0.839	0.845
CD4	CXCL12	9606.ENSP00000011653	9606.ENSP00000379140	0	0	0	0	0.062	0.213	0	0.814	0.851
CD4	GNAI2	9606.ENSP00000011653	9606.ENSP00000312999	0	0	0	0	0.063	0.075	0.900	0.122	0.913
CXCL10	CXCL13	9606.ENSP00000305651	9606.ENSP00000286758	0	0	0	0	0.153	0	0.900	0.712	0.973
CXCL10	CXCR5	9606.ENSP00000305651	9606.ENSP00000292174	0	0	0	0	0.062	0	0.600	0.714	0.883
CXCL10	CXCL12	9606.ENSP00000305651	9606.ENSP00000379140	0	0	0	0	0	0.237	0	0.739	0.792
CXCL10	GNAI2	9606.ENSP00000305651	9606.ENSP00000312999	0	0	0	0	0	0	0.900	0	0.900
CXCL10	CXCL9	9606.ENSP00000305651	9606.ENSP00000354901	0	0	0	0.862	0.848	0.272	0.900	0.918	0.989
CXCL12	CXCL13	9606.ENSP00000379140	9606.ENSP00000286758	0	0	0	0	0.062	0	0	0.792	0.796
CXCL12	CXCR5	9606.ENSP00000379140	9606.ENSP00000292174	0	0	0	0	0	0.076	0.600	0.698	0.878
CXCL12	GNAI2	9606.ENSP00000379140	9606.ENSP00000312999	0	0	0	0	0	0	0.900	0.108	0.906
CXCL12	CXCL9	9606.ENSP00000379140	9606.ENSP00000354901	0	0	0	0	0.065	0.237	0	0.859	0.890
CXCL13	GNAI2	9606.ENSP00000286758	9606.ENSP00000312999	0	0	0	0	0	0	0.900	0.128	0.909
CXCL13	CXCL9	9606.ENSP00000286758	9606.ENSP00000354901	0	0	0	0	0.482	0	0.800	0.727	0.969
CXCL13	CXCR5	9606.ENSP00000286758	9606.ENSP00000292174	0	0	0	0	0.094	0.463	0.800	0.989	0.998
CXCL9	CXCR5	9606.ENSP00000354901	9606.ENSP00000292174	0	0	0	0	0.062	0	0.600	0.521	0.804
CXCL9	GNAI2	9606.ENSP00000354901	9606.ENSP00000312999	0	0	0	0	0	0	0.900	0.049	0.900
CXCR5	IL21R	9606.ENSP00000292174	9606.ENSP00000338010	0	0	0	0	0.382	0	0	0.676	0.791
CXCR5	GNAI2	9606.ENSP00000292174	9606.ENSP00000312999	0	0	0	0	0	0.759	0.600	0.251	0.921
