#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CD74	MIF	9606.ENSP00000009530	9606.ENSP00000215754	0	0	0	0	0	0.270	0.600	0.989	0.996
CXCL12	STAT3	9606.ENSP00000379140	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.615	0.959
CXCL12	GNAQ	9606.ENSP00000379140	9606.ENSP00000286548	0	0	0	0	0	0	0.900	0.323	0.929
CXCL12	CXCL14	9606.ENSP00000379140	9606.ENSP00000337065	0	0	0	0	0.098	0.237	0	0.807	0.856
CXCL12	HMGB1	9606.ENSP00000379140	9606.ENSP00000345347	0	0	0	0	0	0.270	0	0.989	0.991
CXCL12	SDC4	9606.ENSP00000379140	9606.ENSP00000361818	0	0	0	0	0.060	0	0.900	0.823	0.981
CXCL12	JAK2	9606.ENSP00000379140	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0.458	0.943
CXCL12	SAG	9606.ENSP00000379140	9606.ENSP00000386444	0	0	0	0	0	0	0	0.815	0.815
CXCL12	ITCH	9606.ENSP00000379140	9606.ENSP00000480499	0	0	0	0	0	0	0.900	0.170	0.913
CXCL12	PTPRC	9606.ENSP00000379140	9606.ENSP00000411355	0	0	0	0	0	0	0.900	0.703	0.969
CXCL12	CXCR4	9606.ENSP00000379140	9606.ENSP00000386884	0	0	0	0	0	0.848	0.900	0.990	0.999
CXCL14	CXCR4	9606.ENSP00000337065	9606.ENSP00000386884	0	0	0	0	0	0.270	0.600	0.980	0.993
CXCR4	MIF	9606.ENSP00000386884	9606.ENSP00000215754	0	0	0	0	0	0	0	0.980	0.980
CXCR4	TLR2	9606.ENSP00000386884	9606.ENSP00000260010	0	0	0	0	0.076	0.651	0	0.933	0.976
CXCR4	STAT3	9606.ENSP00000386884	9606.ENSP00000264657	0	0	0	0	0	0.225	0.900	0.651	0.970
CXCR4	ITIH4	9606.ENSP00000386884	9606.ENSP00000266041	0	0	0	0	0	0	0	0.989	0.989
CXCR4	GNAQ	9606.ENSP00000386884	9606.ENSP00000286548	0	0	0	0	0	0.151	0.900	0.966	0.996
CXCR4	HMGB1	9606.ENSP00000386884	9606.ENSP00000345347	0	0	0	0	0	0.270	0	0.967	0.975
CXCR4	SDC4	9606.ENSP00000386884	9606.ENSP00000361818	0	0	0	0	0	0.213	0.900	0.836	0.986
CXCR4	JAK2	9606.ENSP00000386884	9606.ENSP00000371067	0	0	0	0	0	0.281	0.900	0.882	0.990
CXCR4	SAG	9606.ENSP00000386884	9606.ENSP00000386444	0	0	0	0	0	0.173	0	0.987	0.989
CXCR4	ERVW-1	9606.ENSP00000386884	9606.ENSP00000419945	0	0	0	0	0	0	0	0.986	0.986
CXCR4	ITCH	9606.ENSP00000386884	9606.ENSP00000480499	0	0	0	0	0.052	0.822	0.900	0.667	0.993
CXCR4	PTPRC	9606.ENSP00000386884	9606.ENSP00000411355	0	0	0	0	0.226	0.462	0.900	0.917	0.996
ERVW-1	ITIH4	9606.ENSP00000419945	9606.ENSP00000266041	0	0	0	0	0	0	0	0.990	0.990
GNAQ	SAG	9606.ENSP00000286548	9606.ENSP00000386444	0	0	0	0	0.053	0.062	0	0.757	0.765
HMGB1	TLR2	9606.ENSP00000345347	9606.ENSP00000260010	0	0	0	0	0	0.478	0.900	0.989	0.999
ITIH4	TLR2	9606.ENSP00000266041	9606.ENSP00000260010	0	0	0	0	0.096	0	0	0.816	0.826
JAK2	STAT3	9606.ENSP00000371067	9606.ENSP00000264657	0	0	0	0	0.053	0.884	0.900	0.995	0.999
PTPRC	TLR2	9606.ENSP00000411355	9606.ENSP00000260010	0	0	0	0	0.269	0.148	0	0.604	0.732
PTPRC	STAT3	9606.ENSP00000411355	9606.ENSP00000264657	0	0	0	0	0.062	0.062	0	0.763	0.774
