#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CD80	ITGB5	9606.ENSP00000264246	9606.ENSP00000296181	0	0	0	0	0.065	0	0.900	0.061	0.904
CD80	ITGB6	9606.ENSP00000264246	9606.ENSP00000283249	0	0	0	0	0.083	0	0.900	0.062	0.906
CD80	ITGB7	9606.ENSP00000264246	9606.ENSP00000267082	0	0	0	0	0.128	0	0.900	0.219	0.926
CD80	ITGB3	9606.ENSP00000264246	9606.ENSP00000452786	0	0	0	0	0.094	0	0.900	0.249	0.926
CD80	ITGA4	9606.ENSP00000264246	9606.ENSP00000380227	0	0	0	0	0.076	0	0.900	0.467	0.946
CD80	ITGB2	9606.ENSP00000264246	9606.ENSP00000380948	0	0	0	0	0.282	0	0.900	0.412	0.954
CD80	ITGB1	9606.ENSP00000264246	9606.ENSP00000379350	0	0	0	0	0.094	0	0.900	0.565	0.957
CD80	CTLA4	9606.ENSP00000264246	9606.ENSP00000303939	0	0	0	0	0.085	0.950	0.900	0.991	0.999
CD81	ITGA4	9606.ENSP00000263645	9606.ENSP00000380227	0	0	0	0	0	0.282	0.900	0.410	0.954
CD81	ITGB1	9606.ENSP00000263645	9606.ENSP00000379350	0	0	0	0	0.062	0.669	0.900	0.826	0.993
CTLA4	ITGB8	9606.ENSP00000303939	9606.ENSP00000222573	0	0	0	0	0	0	0.900	0.123	0.908
CTLA4	ITGB7	9606.ENSP00000303939	9606.ENSP00000267082	0	0	0	0	0.118	0	0.900	0.326	0.935
CTLA4	ITGB6	9606.ENSP00000303939	9606.ENSP00000283249	0	0	0	0	0.062	0	0.900	0.046	0.902
CTLA4	ITGB5	9606.ENSP00000303939	9606.ENSP00000296181	0	0	0	0	0	0	0.900	0.056	0.901
CTLA4	JAM3	9606.ENSP00000303939	9606.ENSP00000299106	0	0	0	0	0	0	0.900	0.053	0.901
CTLA4	ITGB3	9606.ENSP00000303939	9606.ENSP00000452786	0	0	0	0	0.062	0	0.900	0.183	0.916
CTLA4	ITGB1	9606.ENSP00000303939	9606.ENSP00000379350	0	0	0	0	0.062	0	0.900	0.418	0.940
CTLA4	ITGB2	9606.ENSP00000303939	9606.ENSP00000380948	0	0	0	0	0.117	0	0.900	0.414	0.943
CTLA4	ITGA4	9606.ENSP00000303939	9606.ENSP00000380227	0	0	0	0	0.070	0	0.900	0.739	0.973
FN1	ITGB8	9606.ENSP00000346839	9606.ENSP00000222573	0	0	0	0	0.062	0	0.800	0.485	0.894
FN1	ITGB7	9606.ENSP00000346839	9606.ENSP00000267082	0	0	0	0	0.063	0.270	0.900	0.485	0.960
FN1	PXN	9606.ENSP00000346839	9606.ENSP00000267257	0	0	0	0	0.062	0.247	0.900	0.962	0.996
FN1	ITGB6	9606.ENSP00000346839	9606.ENSP00000283249	0	0	0	0	0.063	0.270	0.900	0.670	0.974
FN1	VCAM1	9606.ENSP00000346839	9606.ENSP00000294728	0	0	0	0	0.098	0	0	0.951	0.954
FN1	ITGB5	9606.ENSP00000346839	9606.ENSP00000296181	0	0	0	0	0.160	0.270	0.800	0.608	0.945
FN1	ITGB2	9606.ENSP00000346839	9606.ENSP00000380948	0	0	0	0	0.064	0	0.600	0.656	0.860
FN1	YWHAZ	9606.ENSP00000346839	9606.ENSP00000379287	0	0	0	0	0	0.063	0.900	0.346	0.933
FN1	ITGB3	9606.ENSP00000346839	9606.ENSP00000452786	0	0	0	0	0.100	0.974	0.900	0.972	0.999
FN1	ITGA4	9606.ENSP00000346839	9606.ENSP00000380227	0	0	0	0	0.051	0.487	0.900	0.988	0.999
FN1	ITGB1	9606.ENSP00000346839	9606.ENSP00000379350	0	0	0	0	0.147	0.876	0.900	0.989	0.999
ITGA4	MADCAM1	9606.ENSP00000380227	9606.ENSP00000215637	0	0	0	0	0	0.823	0.900	0.763	0.995
ITGA4	ITGB8	9606.ENSP00000380227	9606.ENSP00000222573	0	0	0	0	0.063	0.190	0.900	0.477	0.955
ITGA4	ITGB7	9606.ENSP00000380227	9606.ENSP00000267082	0	0	0	0	0.161	0.979	0.900	0.885	0.999
ITGA4	PXN	9606.ENSP00000380227	9606.ENSP00000267257	0	0	0	0	0.062	0.770	0.900	0.985	0.999
ITGA4	ITGB6	9606.ENSP00000380227	9606.ENSP00000283249	0	0	0	0	0.063	0.261	0.900	0.563	0.965
ITGA4	VCAM1	9606.ENSP00000380227	9606.ENSP00000294728	0	0	0	0	0.049	0.093	0.900	0.989	0.999
ITGA4	ITGB5	9606.ENSP00000380227	9606.ENSP00000296181	0	0	0	0	0.063	0.190	0.900	0.554	0.961
ITGA4	JAM3	9606.ENSP00000380227	9606.ENSP00000299106	0	0	0	0	0	0	0.900	0.574	0.955
ITGA4	TSPAN8	9606.ENSP00000380227	9606.ENSP00000377003	0	0	0	0	0	0.058	0	0.966	0.966
ITGA4	YWHAZ	9606.ENSP00000380227	9606.ENSP00000379287	0	0	0	0	0	0.807	0.900	0.432	0.988
ITGA4	ITGB1	9606.ENSP00000380227	9606.ENSP00000379350	0	0	0	0	0.063	0.844	0.900	0.990	0.999
ITGA4	ITGB2	9606.ENSP00000380227	9606.ENSP00000380948	0	0	0	0	0.155	0.336	0.900	0.735	0.983
ITGA4	ITGB3	9606.ENSP00000380227	9606.ENSP00000452786	0	0	0	0	0.118	0.496	0.900	0.683	0.984
ITGB1	ITGB8	9606.ENSP00000379350	9606.ENSP00000222573	0	0	0	0.845	0	0	0.900	0.525	0.907
ITGB1	ITGB7	9606.ENSP00000379350	9606.ENSP00000267082	0	0	0	0.927	0.062	0	0.900	0.520	0.905
ITGB1	PXN	9606.ENSP00000379350	9606.ENSP00000267257	0	0	0	0	0.069	0.870	0.900	0.926	0.998
ITGB1	ITGB6	9606.ENSP00000379350	9606.ENSP00000283249	0	0	0	0.914	0.947	0	0.900	0.500	0.994
ITGB1	VCAM1	9606.ENSP00000379350	9606.ENSP00000294728	0	0	0	0	0.123	0.189	0.900	0.966	0.997
ITGB1	ITGB5	9606.ENSP00000379350	9606.ENSP00000296181	0	0	0	0.909	0.088	0	0.900	0.667	0.910
ITGB1	JAM3	9606.ENSP00000379350	9606.ENSP00000299106	0	0	0	0	0	0	0.900	0.572	0.955
ITGB1	YWHAZ	9606.ENSP00000379350	9606.ENSP00000379287	0	0	0	0	0.064	0.057	0.900	0.195	0.919
ITGB1	ITGB2	9606.ENSP00000379350	9606.ENSP00000380948	0	0	0	0.931	0.071	0	0.900	0.642	0.907
ITGB1	ITGB3	9606.ENSP00000379350	9606.ENSP00000452786	0	0	0	0.923	0.070	0.273	0.900	0.736	0.930
ITGB2	ITGB8	9606.ENSP00000380948	9606.ENSP00000222573	0	0	0	0.828	0	0	0.900	0.281	0.904
ITGB2	ITGB7	9606.ENSP00000380948	9606.ENSP00000267082	0	0	0	0.930	0.231	0	0.900	0.577	0.923
ITGB2	ITGB6	9606.ENSP00000380948	9606.ENSP00000283249	0	0	0	0.884	0.054	0	0.900	0.447	0.906
ITGB2	VCAM1	9606.ENSP00000380948	9606.ENSP00000294728	0	0	0	0	0.450	0	0.900	0.935	0.996
ITGB2	ITGB5	9606.ENSP00000380948	9606.ENSP00000296181	0	0	0	0.874	0.042	0	0.900	0.446	0.905
ITGB2	JAM3	9606.ENSP00000380948	9606.ENSP00000299106	0	0	0	0	0	0	0.900	0.781	0.977
ITGB2	YWHAZ	9606.ENSP00000380948	9606.ENSP00000379287	0	0	0	0	0.063	0.283	0	0.637	0.735
ITGB2	ITGB3	9606.ENSP00000380948	9606.ENSP00000452786	0	0	0	0.892	0.066	0	0.900	0.648	0.909
ITGB3	ITGB8	9606.ENSP00000452786	9606.ENSP00000222573	0	0	0	0.864	0	0	0.900	0.496	0.906
ITGB3	ITGB7	9606.ENSP00000452786	9606.ENSP00000267082	0	0	0	0.889	0.078	0	0.900	0.391	0.907
ITGB3	PXN	9606.ENSP00000452786	9606.ENSP00000267257	0	0	0	0	0	0.298	0.900	0.851	0.988
ITGB3	ITGB6	9606.ENSP00000452786	9606.ENSP00000283249	0	0	0	0.946	0	0	0.900	0.523	0.902
ITGB3	ITGB5	9606.ENSP00000452786	9606.ENSP00000296181	0	0	0	0.954	0.088	0	0.900	0.669	0.907
ITGB3	JAM3	9606.ENSP00000452786	9606.ENSP00000299106	0	0	0	0	0	0	0.900	0.103	0.906
ITGB5	ITGB8	9606.ENSP00000296181	9606.ENSP00000222573	0	0	0	0.864	0	0	0.900	0.547	0.907
ITGB5	ITGB7	9606.ENSP00000296181	9606.ENSP00000267082	0	0	0	0.884	0	0	0.900	0.323	0.903
ITGB5	PXN	9606.ENSP00000296181	9606.ENSP00000267257	0	0	0	0	0.081	0.078	0.800	0.463	0.896
ITGB5	ITGB6	9606.ENSP00000296181	9606.ENSP00000283249	0	0	0	0.939	0.060	0	0.900	0.581	0.905
ITGB5	JAM3	9606.ENSP00000296181	9606.ENSP00000299106	0	0	0	0	0	0	0.900	0.048	0.900
ITGB6	ITGB8	9606.ENSP00000283249	9606.ENSP00000222573	0	0	0	0.876	0	0	0.900	0.614	0.907
ITGB6	ITGB7	9606.ENSP00000283249	9606.ENSP00000267082	0	0	0	0.886	0	0	0.900	0.288	0.902
ITGB6	JAM3	9606.ENSP00000283249	9606.ENSP00000299106	0	0	0	0	0	0	0.900	0	0.900
ITGB7	MADCAM1	9606.ENSP00000267082	9606.ENSP00000215637	0	0	0	0	0.049	0.270	0.900	0.797	0.984
ITGB7	ITGB8	9606.ENSP00000267082	9606.ENSP00000222573	0	0	0	0.806	0	0	0.900	0.335	0.905
ITGB7	JAM3	9606.ENSP00000267082	9606.ENSP00000299106	0	0	0	0	0	0	0.900	0.306	0.927
ITGB7	PXN	9606.ENSP00000267082	9606.ENSP00000267257	0	0	0	0	0.062	0.078	0.900	0.435	0.944
ITGB7	VCAM1	9606.ENSP00000267082	9606.ENSP00000294728	0	0	0	0	0.107	0.213	0.900	0.335	0.947
ITGB8	JAM3	9606.ENSP00000222573	9606.ENSP00000299106	0	0	0	0	0.062	0	0.900	0.116	0.909
PXN	VCAM1	9606.ENSP00000267257	9606.ENSP00000294728	0	0	0	0	0.062	0.044	0.900	0.428	0.941
PXN	YWHAZ	9606.ENSP00000267257	9606.ENSP00000379287	0	0	0	0	0.062	0.060	0.900	0.503	0.950
